date       time    	Air_Temp	Barometric_Press	Dew_Point	Relative_Humidity	Wind_Dir	Wind_Gust	Wind_Speed
2012_08_12 00:28:12	70	30	57.6	64.8	126	12	8.8
2012_08_12 00:34:29	69.8	30	56.7	63	135.8	12	5.4
2012_08_12 00:40:46	70	30	58	65.6	171.2	9	4.6
2012_08_12 00:47:02	70.2	30	58.1	65.6	171	9	0
2012_08_12 00:53:18	70.1	30	58.6	67	171	9	2.6
2012_08_12 00:59:40	69.8	30	57.7	65.4	171	9	0.4
2012_08_12 01:05:56	69.8	30	57.7	65.6	171	2	0.6
2012_08_12 01:12:14	69.7	30	57.3	64.8	171	2	0
2012_08_12 01:18:30	69.9	30	58.7	67.6	244.6	6	4
2012_08_12 01:24:52	70.7	30	60	69	328.8	8	7.2
2012_08_12 01:31:10	70.7	30	59.9	68.6	337	9	7
2012_08_12 01:37:27	70.4	30	59.3	67.8	337	7	5.2
2012_08_12 01:43:44	70.5	30	59.4	68	332.2	7	4.2
2012_08_12 01:50:01	70.7	30	58.7	65.8	317.6	7	5.2
2012_08_12 01:56:20	71	30	56.7	60.8	323.4	8	6.6
2012_08_12 02:03:38	71	30	59.9	68.2	297.4	8	4.6
2012_08_12 02:10:10	70.6	30	59	66.6	297.2	10	7.6
2012_08_12 02:18:18	70.4	30	58.1	65	307.2	11	8
2012_08_12 02:24:36	70.2	30	57.3	63.6	311.2	11	7.6
2012_08_12 02:30:57	70.1	30	58.6	67	311.4	11	7.4
2012_08_12 02:37:15	70.1	30	58.7	67.2	329.6	9	8
2012_08_12 02:43:33	69.9	30	59.1	68.4	331.4	10	7.8
2012_08_12 02:49:50	69.8	30	59.4	69.4	333.8	10	7
2012_08_12 02:56:07	69.7	30	58.6	67.8	331.4	10	9
2012_08_12 03:02:30	69.6	30	59.1	69.4	331.8	10	8
2012_08_12 03:08:56	69.5	30	59.3	70.2	330.6	10	8.8
2012_08_12 03:15:39	69.3	30	59	69.8	334	10	7.2
2012_08_12 03:22:44	69.1	30	58.2	68.2	335.8	10	6.6
2012_08_12 03:29:11	69.1	30	59.4	71.2	335.6	10	7
2012_08_12 03:35:31	69.2	30	59.6	71.6	333.8	9	7
2012_08_12 03:41:49	69	30	59.6	72	330.2	9	7.6
2012_08_12 03:48:05	68.9	30	58.8	70.4	322.8	10	8.2
2012_08_12 03:54:25	68.7	30	59	71.2	318.8	12	9
2012_08_12 04:10:13	68.7	30	58.5	70	323.8	12	8.6
2012_08_12 04:16:29	68.7	30	58.5	69.8	320.4	12	8
2012_08_12 04:22:46	68.9	30	57.6	67.4	301	12	8
2012_08_12 04:29:02	68.8	30	56.7	65.4	302.4	12	8.2
2012_08_12 04:35:19	68.6	30	56.7	65.6	304.6	13	10.4
2012_08_12 04:41:39	68.5	30	57.7	68.4	306.2	13	9.4
2012_08_12 04:47:55	68.4	30	58.1	69.6	298.8	13	9
2012_08_12 04:54:11	68.4	30	56.3	65.4	305	13	8
2012_08_12 05:00:27	68.3	30	56.7	66.4	303.8	13	8.8
2012_08_12 05:06:44	68.2	30	57	67.6	321.6	11	5.8
2012_08_12 05:13:02	67.9	30	57.8	70	325.6	11	6
2012_08_12 05:19:18	68	30	57.7	69.4	330	11	7.2
2012_08_12 05:25:35	67.9	30	56.7	67.2	326.2	11	7.4
2012_08_12 05:31:52	67.9	30	56.9	67.8	326	11	7
2012_08_12 05:38:13	68	30	56.7	67.2	323.8	10	7.6
2012_08_12 05:44:53	67.9	30	56.6	67.2	323.8	10	9.2
2012_08_12 05:52:22	67.7	30	57.1	68.6	325.8	13	10.8
2012_08_12 05:58:50	67.4	30	56.8	68.8	329	13	10.4
2012_08_12 06:05:08	67.2	30	55.7	66.4	329.2	12	10.4
2012_08_12 06:11:25	67.1	30	55.2	65.4	332.2	12	8.6
2012_08_12 06:17:43	67.2	30	55.6	66.4	330	12	8.8
2012_08_12 06:23:59	67.1	30	56	67.6	327.2	12	8.8
2012_08_12 06:30:15	67.1	30	56.5	68.8	326.8	12	9
2012_08_12 06:36:32	67.2	30	56.5	68.4	327.4	11	9.2
2012_08_12 06:42:49	67.1	30	56.6	69	321.4	13	9.6
2012_08_12 06:49:09	67.1	30	56.5	68.8	313	13	9.6
2012_08_12 06:55:26	67.2	30	56.6	68.8	299.4	13	9
2012_08_12 07:01:43	67.3	30	55.8	66.6	300.6	13	7.6
2012_08_12 07:08:00	67.4	30	55.5	65.6	298.8	9	6.4
2012_08_12 07:14:16	67.4	30	55.6	66	298	9	5.4
2012_08_12 07:20:34	67.4	30	54.9	64.2	308.2	9	7
2012_08_12 07:26:52	67.3	30	55	64.8	314	9	6
2012_08_12 07:33:10	67.2	30	55.7	66.6	307.2	9	5.8
2012_08_12 07:39:27	67.1	30	55.4	66	308.6	8	6.4
2012_08_12 07:45:44	67.1	30	56.5	68.8	302.8	9	7.2
2012_08_12 07:52:01	67.2	30	55.7	66.4	297.6	10	7.8
2012_08_12 07:58:17	67.2	30	54.6	64	304.6	12	9.6
2012_08_12 08:04:34	67.3	30	55	64.6	299	13	9.6
2012_08_12 08:10:51	67.4	30	55	64.4	308	13	9.6
2012_08_12 08:17:12	67.5	30	55.4	65.2	310.8	13	8.6
2012_08_12 08:23:29	67.5	30	55.5	65.4	304.8	13	8.4
2012_08_12 08:29:46	67.5	30	55.4	65	303.6	13	8.4
2012_08_12 08:36:03	67.4	30	56.1	67	303	12	9.4
2012_08_12 08:42:19	67.2	30	56.6	68.8	313	12	7.6
2012_08_12 08:48:49	67.2	30	57.6	71.2	304.6	12	6.4
2012_08_12 08:55:06	67.2	30	57.1	70	291.2	12	8
2012_08_12 09:01:22	67.2	30	55.7	66.6	288	12	7.2
2012_08_12 09:07:39	67.4	30	55.3	65.2	286.8	9	7.4
2012_08_12 09:13:56	67.6	30	55.3	64.8	286.4	10	7.2
2012_08_12 09:20:17	67.7	30	54.8	63.2	287	10	6.8
2012_08_12 09:26:33	67.8	30	54.9	63.4	295.4	10	6.2
2012_08_12 09:32:51	67.9	30	54.2	61.6	290.4	10	5
2012_08_12 09:39:07	67.9	30	54.3	61.8	291	7	4.8
2012_08_12 09:45:24	68	30	54.3	61.6	291	7	5.2
2012_08_12 09:51:55	68.1	30	54.6	61.8	296.8	7	4.4
2012_08_12 09:59:42	68.3	30	53.9	60	297	7	3.8
2012_08_12 10:06:24	68.5	30	54	59.8	296.8	6	4
2012_08_12 10:12:42	68.6	30	53.5	58.6	299.2	7	3
2012_08_12 10:19:01	68.7	30	54.1	59.6	299.2	7	3.2
2012_08_12 10:25:19	68.8	30	55.3	62	299	7	3.6
2012_08_12 10:31:36	68.7	30	56.3	64.6	299	7	3.8
2012_08_12 10:37:54	68.6	30	56.2	64.6	299.2	6	3.6
2012_08_12 10:44:10	68.7	30	56.4	64.8	299	6	3.6
2012_08_12 10:50:28	68.7	30	56.6	65.2	299	6	3
2012_08_12 10:56:45	68.8	30	56.2	64.2	299	6	3.6
2012_08_12 11:03:06	68.9	30	56	63.4	299.4	6	5.2
2012_08_12 11:09:23	69.1	30	56.7	64.8	299.2	6	4.4
2012_08_12 11:15:40	69.5	30	56.5	63.4	299	6	4
2012_08_12 11:21:57	69.7	30	56.1	62	299.4	6	4.6
2012_08_12 11:28:13	69.7	30	56.6	63	299.2	6	3.6
2012_08_12 11:34:30	69.9	30	56.7	63	299	6	2.8
2012_08_12 11:40:47	69.9	30	56.7	63	299	4	3
2012_08_12 11:47:04	69.8	30	56.7	63.2	299	4	3.4
2012_08_12 11:53:20	69.8	30	56	61.4	299	4	3
2012_08_12 12:00:38	70.1	30	56.2	61.2	299	4	2
2012_08_12 12:06:55	70.4	30	56.6	61.6	299.2	3	0.8
2012_08_12 12:13:12	70.5	30	56.5	61	299.2	3	0.8
2012_08_12 12:19:29	70.7	30	56.6	61	299	3	1.6
2012_08_12 12:25:47	70.9	30	56.1	59.6	299.6	3	0.8
2012_08_12 12:32:04	71.1	30	56.4	59.8	299	3	2
2012_08_12 12:38:20	71.2	30	56.7	60	299	3	0.2
2012_08_12 12:44:38	71.4	30	57.2	60.8	299.2	3	1
2012_08_12 12:50:55	71.5	29.9	57.3	60.8	299.2	3	2.2
2012_08_12 12:57:15	71.6	29.9	56.7	59.4	299.2	3	2.2
2012_08_12 13:03:33	71.7	29.9	57.6	61	299	4	2.8
2012_08_12 13:09:50	72	29.9	58	61.4	299	4	1.6
2012_08_12 13:16:07	72.3	29.9	58.3	61.4	299.2	4	0.8
2012_08_12 13:22:25	72.6	29.9	58.1	60.4	299.6	4	1.6
2012_08_12 13:28:47	73	29.9	57.2	57.6	299.2	4	0.8
2012_08_12 13:35:46	73.4	29.9	58.1	58.8	299.2	2	2
2012_08_12 13:45:06	73.9	29.9	57.8	57.2	299.4	2	0.4
2012_08_12 13:52:06	74.3	29.9	57.1	55	299	2	0.4
2012_08_12 13:58:23	74.6	29.9	57.2	54.6	299	2	0
2012_08_12 14:04:42	74.9	29.9	58.5	56.6	299.4	1	0.2
2012_08_12 14:10:59	75	29.9	58.8	57	299.6	2	0.6
2012_08_12 14:17:19	75.1	29.9	59	57.4	299.4	2	0.4
2012_08_12 14:23:38	75.3	29.9	59.4	57.8	299.2	2	0
2012_08_12 14:29:55	75.7	29.9	60.2	58.8	299.4	2	0
2012_08_12 14:36:13	76.1	29.9	60.1	57.6	299.2	3	0.4
2012_08_12 14:42:30	76.4	29.9	60.9	58.8	299.6	3	0.2
2012_08_12 14:48:53	76.6	29.9	60.9	58.4	299.8	3	0
2012_08_12 14:55:10	77.2	29.9	61.1	57.6	299.6	3	0
2012_08_12 15:01:27	77.7	29.9	61.6	57.6	299.4	3	0
2012_08_12 15:20:19	80	29.9	64	58.2	299.8	1	0
2012_08_12 15:26:36	80.5	29.9	65	59.2	299.8	3	0.4
2012_08_12 15:32:53	80.8	29.9	65.1	59	299.6	3	0.6
2012_08_12 15:39:10	80.5	29.9	64.1	57.4	299.4	2	1.6
2012_08_12 15:45:28	79.6	29.9	63.8	58.6	299.2	4	2
2012_08_12 15:51:46	80	29.9	62.8	55.8	299	4	0
2012_08_12 15:58:03	80.2	29.9	62.7	55.2	299.4	4	0
2012_08_12 16:04:20	81	29.9	63.3	55	299.6	4	0
2012_08_12 18:27:59	83.5	29.8	61.4	47.4	300	1	0.2
2012_08_12 18:34:19	82.5	29.8	58.7	44.4	300	1	0
2012_08_12 18:40:36	81.7	29.8	61.6	50.6	300	1	0
2012_08_12 18:46:54	82.5	29.8	65.9	57.4	300	3	1.2
2012_08_12 18:53:11	82.4	29.8	69	64	300	4	1.4
2012_08_12 18:59:29	82.2	29.8	68.5	63.2	299.8	4	2.2
2012_08_12 19:05:47	81.5	29.8	66.6	60.6	299.8	3	0.6
2012_08_12 19:12:05	80.6	29.8	65	59	299.8	3	0.4
2012_08_12 19:18:22	79.6	29.8	63	57	299.6	3	2
2012_08_12 19:24:40	78.9	29.8	63.2	58.6	299.2	4	2
2012_08_12 19:30:57	78.2	29.8	61.9	57.4	299.2	4	2.4
2012_08_12 19:37:19	77.7	29.8	61.9	58.2	299.4	4	2.8
2012_08_12 19:43:36	77.6	29.8	64.2	63.4	299.2	4	2.6
2012_08_12 19:49:54	77.5	29.8	63.2	61.4	296.6	6	3.8
2012_08_12 19:56:12	77.5	29.8	62.8	60.6	182.6	6	4.4
2012_08_12 20:02:29	77.3	29.8	63.1	61.6	168.4	9	5.4
2012_08_12 20:08:53	77.3	29.8	61.8	58.8	156.6	11	8.2
2012_08_12 20:15:10	77.3	29.9	62.1	59.6	153	11	7.8
2012_08_12 20:21:28	77	29.9	62.8	61.6	159	11	8.2
2012_08_12 20:27:50	76.6	29.9	62.9	62.6	167	13	11.8
2012_08_12 20:34:38	76.2	29.9	64	66	166	13	10
2012_08_12 20:41:25	75.9	29.9	64.3	67.2	165	14	10
2012_08_12 20:47:43	75.6	29.9	64	67.4	158	14	7.2
2012_08_12 20:54:01	75.3	29.9	63.3	66.4	161	14	9.2
2012_08_12 21:00:18	75.2	29.9	62.7	65.2	164.4	15	12
2012_08_12 21:06:37	74.8	29.9	62.8	66.2	162.4	15	11.2
2012_08_12 21:12:54	74.8	29.9	63.5	67.8	161.4	15	9.6
2012_08_12 21:19:12	74.8	29.9	62.5	65.6	149.6	15	4.6
2012_08_12 21:25:29	74.9	29.9	63.1	66.8	150.4	15	3
2012_08_12 21:31:46	74.6	29.9	61.1	62.8	157.6	15	8
2012_08_12 21:38:05	74.4	29.9	60.8	62.6	154.4	13	10.2
2012_08_12 21:44:22	74.1	29.9	60.2	62	151.6	17	12
2012_08_12 21:50:40	73.7	29.9	59.1	60.4	160.2	17	11
2012_08_12 21:56:57	73.2	29.9	59.9	63.2	161.4	17	12.4
2012_08_12 22:03:18	73	29.9	60	63.8	161.8	17	10.8
2012_08_12 22:09:36	72.8	29.9	60.5	65.2	155.4	15	12.2
2012_08_12 22:15:59	72.9	29.9	61.8	68.2	145.4	15	8.2
2012_08_12 22:22:16	73.1	29.9	61.4	66.6	151.2	15	10.2
2012_08_12 22:28:34	72.9	29.9	61	66.2	158.4	15	10
2012_08_12 22:34:54	72.9	29.9	61.5	67.6	142.8	14	10.2
2012_08_12 22:41:11	72.8	29.9	59.6	63.4	140.8	15	12.6
2012_08_12 22:47:31	72.8	29.9	57.3	58.2	151.6	19	13.8
2012_08_12 22:53:49	72.4	29.9	59.8	64.4	147	19	11.8
2012_08_12 23:00:06	72.1	29.9	61.8	70	143.2	19	9.4
2012_08_12 23:06:28	71.7	29.9	62.1	71.6	142.2	10	7.6
2012_08_12 23:12:46	71.8	29.9	59.6	65.6	154.6	10	8.6
2012_08_12 23:19:03	71.9	29.9	59	63.8	155	10	7.2
2012_08_12 23:25:21	71.7	29.9	60.1	66.8	155	10	6.6
2012_08_12 23:31:38	71.3	29.9	60	67.4	155	10	6.6
2012_08_12 23:37:58	71.1	29.9	61.7	72.2	154.4	10	8.2
2012_08_12 23:44:15	71.1	29.9	60.4	69	148.6	11	9.4
2012_08_12 23:50:33	71.2	29.9	58.7	64.6	147.4	13	11.2
2012_08_12 23:56:50	71.3	29.9	60.6	69	142	13	9
2012_08_13 00:03:08	71.3	29.9	61.1	70.2	142	13	7.2
2012_08_13 00:09:34	71.2	29.9	61.2	70.8	142	8	6.6
2012_08_13 00:15:51	71.1	29.9	60.3	68.8	142	8	5.2
2012_08_13 00:22:08	71.3	29.9	61	70	142	8	5.6
2012_08_13 00:28:25	71.1	29.9	60.2	68.4	146	8	6.2
2012_08_13 00:35:11	70.7	29.9	59.5	67.8	148	8	5.8
2012_08_13 00:41:57	70.4	29.9	59	67.2	149.8	9	7.8
2012_08_13 00:48:14	70.3	29.9	59.2	67.8	152.8	10	8.2
2012_08_13 00:54:31	70.1	29.9	59.1	68	153	11	9.6
2012_08_13 01:00:49	69.8	29.9	58.6	67.4	153	11	7.8
2012_08_13 01:07:06	69.9	29.9	59	68.2	148.6	9	7.2
2012_08_13 01:13:22	70.2	29.9	59.5	68.8	135.4	9	5.4
2012_08_13 01:19:39	70.1	29.9	59.9	70	121	9	6.8
2012_08_13 01:25:56	69.8	29.9	60.5	72.4	121	9	6
2012_08_13 01:32:13	69.6	29.9	60	71.4	121	9	5.8
2012_08_13 01:38:30	69.6	29.9	58.7	68.4	121	8	6.4
2012_08_13 01:44:47	69.5	29.9	57.7	66	121	8	3.4
2012_08_13 01:51:03	69.5	29.9	56.8	64	121	8	1.6
2012_08_13 01:57:20	69.6	29.9	58.8	68.6	121	8	0.6
2012_08_13 02:03:39	69.6	29.9	58.2	67	121	8	0
2012_08_13 02:09:56	69.6	29.9	58.5	67.8	121	6	3
2012_08_13 02:16:13	69.2	29.9	59.3	70.8	121	7	5.4
2012_08_13 02:22:29	68.9	29.9	58	68.2	121	7	2.8
2012_08_13 02:28:47	68.9	29.9	58.5	69.4	121	7	4.8
2012_08_13 02:35:11	68.8	29.9	60	73.4	121	6	4.8
2012_08_13 02:41:27	68.6	29.9	60.1	74.2	121	7	5.4
2012_08_13 02:47:43	68.3	29.9	58.9	71.8	121	7	2.4
2012_08_13 02:54:00	68.2	29.9	58.4	71	121	7	3.6
2012_08_13 03:00:17	68.3	29.9	58.5	71	121	7	3.8
2012_08_13 03:06:34	68.4	29.9	59.3	72.6	121	7	4.8
2012_08_13 03:12:51	68.4	29.9	58.6	70.8	121	7	4.6
2012_08_13 03:19:07	68.5	29.9	58.4	70.4	121	7	4.4
2012_08_13 03:25:24	68.5	29.9	59.5	73	121	8	6.4
2012_08_13 03:31:41	68.2	29.9	59.4	73.4	121	9	5.4
2012_08_13 03:37:59	67.9	29.9	59.7	75	120.8	7	4
2012_08_13 03:44:16	67.6	29.9	59	73.8	120.8	7	1.8
2012_08_13 03:50:32	67.6	29.9	59.4	75	120.6	7	2.4
2012_08_13 03:56:51	67.5	29.9	59.6	75.6	120.4	7	3.6
2012_08_13 04:10:14	67.2	29.9	58.8	74.4	143	8	6.4
2012_08_13 04:16:30	67.1	29.9	58.4	73.6	144	8	6
2012_08_13 04:22:47	67.1	29.9	58.3	73.6	144	8	5
2012_08_13 04:30:14	67	29.9	58.6	74.6	144	8	4.8
2012_08_13 04:38:23	66.8	29.9	57.4	71.8	144	5	3.2
2012_08_13 04:45:19	66.9	29.9	57.4	71.6	144	5	0.2
2012_08_13 04:51:36	67	29.9	58	72.8	144	5	0
2012_08_13 04:57:53	67.1	29.9	58.3	73.2	144	5	0
2012_08_13 05:04:09	67.3	29.9	58.9	74.6	144	5	0
2012_08_13 05:10:27	67.5	29.9	59.9	76.6	144	1	0
2012_08_13 05:16:46	67.7	29.9	60.1	76.4	143.8	4	1
2012_08_13 05:23:03	67.9	29.9	60.3	76.4	144	5	2.2
2012_08_13 05:29:19	68.2	29.9	60.7	76.8	145.6	6	4.2
2012_08_13 05:35:35	68.3	29.9	59.9	74.4	335.8	5	4.2
2012_08_13 05:41:55	68.3	29.9	60	74.8	335	7	4.4
2012_08_13 05:48:11	68.2	29.9	60	75.2	335	7	5.2
2012_08_13 05:54:28	68	29.9	59.3	73.8	335	7	3.4
2012_08_13 06:00:45	68	29.9	59.1	73.2	335.2	7	4
2012_08_13 06:07:02	68.1	29.9	59.4	73.8	335	6	4.6
2012_08_13 06:13:19	67.9	29.9	59.2	73.8	335	7	5
2012_08_13 06:19:40	67.8	29.9	59.2	74	335	7	3.8
2012_08_13 06:25:57	67.9	29.9	58.4	71.6	335	7	4.2
2012_08_13 06:32:14	68.3	29.9	58.1	70	335	7	5
2012_08_13 06:38:30	68.6	29.9	57.6	68	335.2	7	5
2012_08_13 06:44:47	68.8	29.9	58.2	69	335.6	7	4.8
2012_08_13 06:51:11	68.7	29.9	58.6	70.4	336	7	4.6
2012_08_13 06:57:27	68.6	29.9	59.3	72.2	336	7	4.6
2012_08_13 07:03:45	68.5	29.9	59.3	72.6	139.4	7	5
2012_08_13 07:10:05	68.3	29.9	58.8	71.8	9	7	5.4
2012_08_13 07:16:22	68.2	29.9	58.5	71.2	14.4	7	5
2012_08_13 07:22:46	67.9	29.9	57.7	69.6	23	7	4.2
2012_08_13 07:29:04	67.9	29.9	58.4	71.8	33.2	7	4.4
2012_08_13 07:35:22	67.9	29.9	58.5	71.8	38	5	2.6
2012_08_13 07:41:40	68.2	29.9	58.8	71.8	38	5	1.4
2012_08_13 07:47:57	68.5	29.9	59.3	72.4	38	5	2.2
2012_08_13 07:54:15	68.8	29.9	58.9	70.8	38	5	1.2
2012_08_13 08:00:33	69	29.9	59.3	71.4	38	5	2.6
2012_08_13 08:06:50	68.7	29.9	59.7	73	16.2	6	3.4
2012_08_13 08:13:09	68.6	29.9	59.2	72	16.2	6	3.2
2012_08_13 08:19:28	68.5	29.9	58.8	71.4	16	6	2.8
2012_08_13 08:26:39	68.3	29.9	58.2	70.2	16	6	2.4
2012_08_13 08:34:27	68.5	29.9	58.3	70	16	6	3.2
2012_08_13 08:41:41	68.3	29.9	58.6	71.2	12.8	5	3.2
2012_08_13 08:47:58	68.3	29.9	58.7	71.6	334.6	6	3
2012_08_13 08:54:16	68.1	29.9	57.7	69.2	331	6	4.6
2012_08_13 09:00:33	68.3	29.9	57.6	68.8	330	6	4.8
2012_08_13 09:06:52	68.4	29.9	57.7	68.8	330	7	5
2012_08_13 09:13:10	68.5	29.9	57.9	69.2	330.2	7	4.8
2012_08_13 09:19:28	68.4	29.9	58.5	70.8	330	7	4.8
2012_08_13 09:25:46	68.5	29.9	58.5	70.6	330.2	7	5.4
2012_08_13 09:32:04	68.5	29.9	58.7	71	330	7	5.8
2012_08_13 09:38:22	68.5	29.9	58.7	70.8	330	7	5
2012_08_13 09:44:40	68.6	29.9	58.6	70.6	330	7	3.6
2012_08_13 09:50:59	68.6	29.9	58.6	70.4	330	7	3.2
2012_08_13 09:57:16	68.6	29.9	58.3	69.8	330	7	3.6
2012_08_13 10:03:34	68.7	29.9	58.4	69.8	330	7	3.4
2012_08_13 10:09:53	68.9	29.9	58.6	69.8	330.2	4	2.4
2012_08_13 10:16:11	68.9	29.9	58.3	69	330	4	2.2
2012_08_13 10:22:29	69.1	29.9	58.3	68.6	330.2	4	1.6
2012_08_13 10:28:50	69.2	29.9	58.8	69.4	330	4	1.6
2012_08_13 10:35:08	69.4	29.9	58.8	69.2	330	4	2.6
2012_08_13 10:41:26	69.5	29.9	59.5	70.4	330	4	2.6
2012_08_13 10:47:45	69.6	29.9	58.6	68	330	4	2
2012_08_13 10:54:03	69.7	29.9	58.8	68.2	330	4	1.4
2012_08_13 11:00:25	69.8	29.9	58.9	68.2	330	4	1
2012_08_13 11:06:43	70.1	29.9	59.3	68.6	330	3	1.2
2012_08_13 11:13:01	70.2	29.9	59	67.6	330.4	3	2
2012_08_13 11:19:19	70.3	29.9	59	67.4	330	3	0.2
2012_08_13 11:25:37	70.6	29.9	59.6	68.2	330	3	0
2012_08_13 11:31:58	70.7	29.9	59.3	67.2	330	3	0
2012_08_13 11:58:13	73	29.9	60.5	64.8	330.2	1	0
2012_08_13 12:06:25	73.7	29.9	60.5	63.4	330	1	0
2012_08_13 12:13:03	74.6	29.9	61	62.6	330	1	0
2012_08_13 12:19:21	75.5	29.9	61.2	61	330	1	0
2012_08_13 12:25:40	75.7	29.9	60.8	60	330	1	0
2012_08_13 12:31:58	75.9	29.9	61.2	60.4	330	1	0
2012_08_13 12:57:10	73.6	29.9	61	64.6	330	1	0
2012_08_13 13:03:28	73.7	29.9	60.6	63.6	330	1	0
2012_08_13 13:09:46	73.7	29.9	60.4	63.2	330	2	0.2
2012_08_13 13:16:04	73.6	29.9	60.3	63.2	330	2	0.2
2012_08_13 13:22:21	73.6	29.9	60	62.4	330	2	0.4
2012_08_13 13:28:40	73.9	29.9	60.2	62.4	330	2	0.4
2012_08_13 13:34:58	74.2	29.9	60.6	62.6	330	2	0
2012_08_13 13:41:16	74.4	29.9	60.7	62.4	330.4	3	1
2012_08_13 13:47:34	74.6	29.9	61.1	62.8	330	3	0.2
2012_08_13 13:53:53	74.8	29.9	61.6	63.4	330	3	0
2012_08_13 14:00:17	75.5	29.9	61.8	62.6	330	3	0.4
2012_08_13 14:19:19	77.4	29.9	62.9	61	226.8	4	1
2012_08_13 14:25:37	77.6	29.9	63.8	62.6	161	4	0.4
2012_08_13 14:31:59	78.4	29.9	64.2	61.8	161	4	0.2
2012_08_13 14:38:18	79.3	29.9	64.4	60.4	161	1	0.2
2012_08_13 14:44:35	79.7	29.9	64.3	59.4	161	2	0.2
2012_08_13 14:50:55	78.8	29.9	64.4	61.4	161	2	0
2012_08_13 14:57:13	79	29.9	63.9	60	161	2	0
2012_08_13 15:03:31	78.8	29.8	63.8	60	161	2	0
2012_08_13 15:09:50	78.7	29.8	64.1	61	161	2	0.2
2012_08_13 15:16:08	78.4	29.8	64.6	62.6	161	4	0.8
2012_08_13 15:22:27	78.2	29.8	64.7	63.4	161	4	1.6
2012_08_13 15:29:17	77.9	29.8	64.4	63.2	161	5	1.4
2012_08_13 15:37:43	77.9	29.8	65	64.6	9	6	1.6
2012_08_13 15:44:01	78	29.8	64.8	64	19.8	6	2
2012_08_13 15:50:19	78.2	29.8	66.2	66.6	40.4	6	2.6
2012_08_13 15:56:38	78.4	29.8	65	63.4	291	6	0
2012_08_13 16:02:56	79.2	29.8	65.8	63.6	291	6	1.2
2012_08_13 16:09:16	79.3	29.8	64.3	60.2	291.6	3	0.6
2012_08_13 16:15:33	80	29.8	65.4	61.2	291	3	1.6
2012_08_13 16:21:52	80.2	29.8	67.1	64.4	291	3	0
2012_08_13 16:28:09	80.5	29.8	68.2	66.2	291	4	1
2012_08_13 16:34:27	80.4	29.8	68.1	66.2	291	4	0
2012_08_13 16:40:47	80.8	29.8	68.3	65.8	291	2	0.4
2012_08_13 16:47:05	79.8	29.8	68.7	69	291	4	1.8
2012_08_13 16:53:24	79.4	29.8	68.4	69.2	291	4	0.2
2012_08_13 16:59:42	79.2	29.8	69.1	71.4	291.2	5	3.4
2012_08_13 17:10:17	78.8	29.8	69.9	74.2	292	6	4.6
2012_08_13 17:16:39	78.7	29.8	70.6	76.4	324.6	6	3.6
2012_08_13 17:22:59	78.6	29.8	70	75.2	325	6	1.8
2012_08_13 17:29:18	78.6	29.8	70.1	75.2	325	6	3.4
2012_08_13 17:35:38	78.5	29.8	70.2	75.8	325	4	2.6
2012_08_13 17:41:58	78.6	29.8	70.7	76.6	325	4	3.6
2012_08_13 17:48:26	78.7	29.8	70.7	76.4	325	5	3.8
2012_08_13 17:54:48	78.7	29.8	70.3	75.4	325	5	3
2012_08_13 18:01:07	78.9	29.8	69.2	72.2	325	5	2.6
2012_08_13 18:07:26	79.2	29.8	67.6	67.8	325	4	3.4
2012_08_13 18:13:47	79.2	29.8	69.6	72.6	311.4	5	3.8
2012_08_13 18:20:14	78.6	29.8	68.8	72	300	5	4.2
2012_08_13 18:26:34	78.5	29.8	68.4	71.4	290.8	6	4.2
2012_08_13 18:32:55	78.2	29.8	67.2	69.2	275.4	6	3.6
2012_08_13 18:39:15	78.4	29.8	67.8	70	273	6	2.4
2012_08_13 18:45:34	78.4	29.8	66.6	67.2	273	6	3.6
2012_08_13 18:51:55	78.4	29.8	66.6	67.2	273	6	2
2012_08_13 18:59:55	78.2	29.8	65.5	65	273	6	1.8
2012_08_13 19:07:58	78.1	29.8	62.8	59.4	273	4	2.4
2012_08_13 19:14:17	77.9	29.8	63.6	61.4	273	5	0.8
2012_08_13 19:20:35	78.2	29.8	62	57.6	273	6	4.2
2012_08_13 19:28:44	77.9	29.8	63	60.2	273	6	2.4
2012_08_13 19:35:04	77.5	29.8	61.4	57.6	273	3	1.4
2012_08_13 19:41:22	77.5	29.8	61.1	57.2	273	5	0.6
2012_08_13 19:47:40	77.8	29.8	58.2	51.2	212	7	0.4
2012_08_13 19:53:57	78.3	29.8	59.9	53.4	197	7	0.8
2012_08_13 20:00:48	78.5	29.8	58.2	50	197	7	0.8
2012_08_13 20:07:06	78.5	29.8	60.1	53.4	197	5	0.8
2012_08_13 20:13:23	78.3	29.8	65.7	65.2	176.6	6	3.6
2012_08_13 20:19:42	77.7	29.8	63.2	61	170.2	6	2.4
2012_08_13 20:26:00	77.4	29.8	67.8	72.2	142	12	7.8
2012_08_13 20:32:17	76.8	29.8	65.5	68.4	134.6	15	12.4
2012_08_13 20:38:34	77.2	29.8	65.8	68	116.4	16	13.8
2012_08_13 20:44:53	77.1	29.8	64.2	64.6	127.2	16	11.8
2012_08_13 20:51:13	76.9	29.8	62.4	61	128	20	15.2
2012_08_13 20:57:30	76.9	29.8	62.9	62	126.4	20	13.4
2012_08_13 21:03:47	76.7	29.8	63.2	63.2	125.8	20	15.2
2012_08_13 21:10:04	76.5	29.8	62.1	61	130	18	12.6
